ElementID,Volume,Area,Length,Height,Thickness/Width,Base_offset,Top_offset,Number_of_Faces,Bounding_Box_Width,Bounding_Box_Height,Bounding_Box_Depth,Centroid_X,Centroid_Y,Centroid_Z,Orientation_Angle,Curvature,source,is_rare_class,SECClasS_Code_Ss_1,SECClasS_Code_Ss_1_encode,Category_Curtain Panels,Category_Doors,Category_Floors,Category_Roofs,Category_Stairs,Category_Structural Columns,Category_Structural Foundations,Category_Structural Framing,Category_Walls,Category_Windows,load_bearing_status_binary
7626380,0.29,1.95,1.02,2.9,0.15,0.0,0.0,6.0,1.02,2.9,0.15,-140.84,63.15,111.75,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7626501,2.6,13.66,5.41,2.7,0.19,0.0,-0.2,6.0,5.41,2.7,0.19,-144.05,60.69,111.65,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7631078,0.24,1.58,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.67,-143.38,61.1,108.73,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7631179,0.18,1.18,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-144.88,61.02,108.73,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7631327,0.22,1.43,0.79,2.65,0.15,0.0,-0.25,6.0,0.79,2.65,0.15,-143.03,61.32,108.73,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632253,0.24,1.58,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.67,-143.38,61.1,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632254,0.18,1.18,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-144.88,61.02,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632259,0.22,1.43,0.79,2.65,0.15,0.0,-0.25,6.0,0.79,2.65,0.15,-143.03,61.32,91.33,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632264,0.24,1.58,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.67,-143.38,61.1,94.23,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632265,0.18,1.18,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-144.88,61.02,94.23,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632270,0.22,1.43,0.79,2.65,0.15,0.0,-0.25,6.0,0.79,2.65,0.15,-143.03,61.32,94.23,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632275,0.24,1.58,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.67,-143.38,61.1,97.13,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632276,0.18,1.18,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-144.88,61.02,97.13,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632281,0.22,1.43,0.79,2.65,0.15,0.0,-0.25,6.0,0.79,2.65,0.15,-143.03,61.32,97.13,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632286,0.24,1.58,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.67,-143.38,61.1,100.03,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632287,0.18,1.18,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-144.88,61.02,100.03,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632292,0.22,1.43,0.79,2.65,0.15,0.0,-0.25,6.0,0.79,2.65,0.15,-143.03,61.32,100.03,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632297,0.24,1.58,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.67,-143.38,61.1,102.93,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632298,0.18,1.18,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-144.88,61.02,102.93,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632303,0.22,1.43,0.79,2.65,0.15,0.0,-0.25,6.0,0.79,2.65,0.15,-143.03,61.32,102.93,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632308,0.24,1.58,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.67,-143.38,61.1,105.83,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632309,0.18,1.18,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-144.88,61.02,105.83,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632314,0.22,1.43,0.79,2.65,0.15,0.0,-0.25,6.0,0.79,2.65,0.15,-143.03,61.32,105.83,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632330,0.24,1.58,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.67,-143.38,61.1,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632331,0.18,1.18,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-144.88,61.02,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7632336,0.22,1.43,0.79,2.65,0.15,0.0,-0.25,6.0,0.79,2.65,0.15,-143.03,61.32,88.43,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7633546,0.56,3.71,1.4,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.48,-145.43,63.77,108.73,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7634084,0.56,3.71,1.4,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.48,-145.43,63.77,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7634087,0.56,3.71,1.4,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.48,-145.43,63.77,94.23,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7634090,0.56,3.71,1.4,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.48,-145.43,63.77,97.13,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7634093,0.56,3.71,1.4,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.48,-145.43,63.77,100.03,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7634096,0.56,3.71,1.4,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.48,-145.43,63.77,102.93,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7634099,0.56,3.71,1.4,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.48,-145.43,63.77,105.83,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7634105,0.56,3.71,1.4,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.48,-145.43,63.77,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7666285,0.32,2.16,0.95,2.7,0.15,0.0,-0.2,6.0,0.95,2.7,0.15,-134.0,64.75,111.65,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7666558,0.57,3.77,1.61,2.58,0.15,0.0,-0.32,6.0,1.61,2.58,0.15,-142.55,61.2,114.49,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7666813,0.17,1.16,0.6,2.58,0.15,0.0,-0.32,6.0,0.15,2.58,0.6,-142.43,60.9,114.49,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7668408,0.12,0.82,0.31,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.38,-123.48,63.98,108.73,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7668579,0.75,4.98,1.88,2.65,0.15,0.0,-0.25,6.0,1.95,2.65,0.15,-122.62,64.21,105.83,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7668580,0.12,0.82,0.31,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.38,-123.48,63.98,105.83,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7672678,0.93,6.21,2.52,2.7,0.15,0.0,-0.2,6.0,2.52,2.7,0.15,-123.76,63.77,111.65,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7673716,0.72,4.77,1.95,2.65,0.15,0.0,-0.25,6.0,1.95,2.65,0.15,-122.41,64.21,102.93,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7673958,0.12,0.82,0.31,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.38,-123.39,64.13,102.93,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674190,0.72,4.77,1.95,2.65,0.15,0.0,-0.25,6.0,1.95,2.65,0.15,-122.41,64.21,88.43,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674192,0.12,0.82,0.31,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.38,-123.39,64.13,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674195,0.72,4.77,1.95,2.65,0.15,0.0,-0.25,6.0,1.95,2.65,0.15,-122.41,64.21,91.33,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674197,0.12,0.82,0.31,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.38,-123.39,64.13,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674200,0.72,4.77,1.95,2.65,0.15,0.0,-0.25,6.0,1.95,2.65,0.15,-122.41,64.21,94.23,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674202,0.12,0.82,0.31,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.38,-123.39,64.13,94.23,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674205,0.72,4.77,1.95,2.65,0.15,0.0,-0.25,6.0,1.95,2.65,0.15,-122.41,64.21,97.13,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674207,0.12,0.82,0.31,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.38,-123.39,64.13,97.13,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674210,0.72,4.77,1.95,2.65,0.15,0.0,-0.25,6.0,1.95,2.65,0.15,-122.41,64.21,100.03,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674212,0.12,0.82,0.31,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.38,-123.39,64.13,100.03,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674466,0.69,4.58,1.88,2.65,0.15,0.0,-0.25,6.0,1.88,2.65,0.15,-122.55,63.9,108.73,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7674627,0.69,4.58,1.88,2.65,0.15,0.0,-0.25,6.0,1.88,2.65,0.15,-122.55,63.9,105.83,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7688163,0.16,1.08,0.4,2.7,0.15,0.0,-0.2,6.0,0.48,2.7,0.15,-118.98,65.1,108.75,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7688385,0.16,1.08,0.4,2.7,0.15,0.0,-0.2,6.0,0.48,2.7,0.15,-118.98,65.1,105.85,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7727501,0.16,1.06,0.56,2.58,0.15,0.0,-0.32,6.0,0.56,2.58,0.15,-118.2,61.7,114.49,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7731670,0.23,1.55,0.6,2.58,0.15,0.0,-0.32,6.0,0.15,2.58,0.67,-118.48,61.47,114.49,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7749407,0.15,0.99,0.37,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.37,-124.66,61.18,102.93,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7749909,0.15,0.99,0.37,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.37,-124.66,61.18,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7749914,0.15,0.99,0.37,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.37,-124.66,61.18,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7749919,0.15,0.99,0.37,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.37,-124.66,61.18,94.23,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7749924,0.15,0.99,0.37,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.37,-124.66,61.18,97.13,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7749929,0.15,0.99,0.37,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.37,-124.66,61.18,100.03,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7750923,1.15,7.7,2.35,3.5,0.15,0.0,-0.2,6.0,2.35,3.5,0.15,-121.98,60.8,85.15,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7770290,0.24,1.59,0.6,2.65,0.15,0.0,-0.25,6.0,0.67,2.65,0.15,-122.73,61.48,108.73,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7770418,0.24,1.59,0.6,2.65,0.15,0.0,-0.25,6.0,0.67,2.65,0.15,-122.73,61.48,105.83,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7773046,0.26,1.73,0.8,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.8,-122.96,61.07,108.73,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7773287,0.26,1.73,0.8,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.8,-122.96,61.07,105.83,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7777101,0.73,4.86,1.88,2.7,0.15,0.0,-0.2,6.0,1.88,2.7,0.15,-108.78,64.5,105.85,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7777583,1.01,6.75,2.5,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,2.58,-103.78,63.02,108.75,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7777814,1.01,6.75,2.5,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,2.58,-103.78,63.02,105.85,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7782825,0.07,0.47,0.43,2.7,0.15,0.0,-0.2,6.0,0.43,2.7,0.15,-103.62,61.85,108.75,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7782910,0.13,0.88,0.43,2.7,0.15,0.0,-0.2,6.0,0.5,2.7,0.15,-103.7,59.05,108.75,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7783104,0.18,1.21,0.6,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,0.6,-103.78,59.35,108.75,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7783631,0.07,0.47,0.43,2.7,0.15,0.0,-0.2,6.0,0.43,2.7,0.15,-103.62,61.85,105.85,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7783632,0.13,0.88,0.43,2.7,0.15,0.0,-0.2,6.0,0.5,2.7,0.15,-103.7,59.05,105.85,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7783633,0.18,1.21,0.6,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,0.6,-103.78,59.35,105.85,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7793210,0.06,0.42,0.7,2.7,0.15,0.0,-0.2,6.0,0.7,2.7,0.15,-104.73,64.95,109.8,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7793272,0.35,2.3,1.03,2.7,0.15,0.0,-0.2,6.0,1.03,2.7,0.15,-103.96,64.35,108.75,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7793691,0.06,0.42,0.7,2.7,0.15,0.0,-0.2,6.0,0.7,2.7,0.15,-104.73,64.95,106.9,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7793692,0.35,2.3,1.03,2.7,0.15,0.0,-0.2,6.0,1.03,2.7,0.15,-103.96,64.35,105.85,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7796693,0.59,3.92,1.63,2.65,0.15,0.0,-0.25,6.0,1.63,2.65,0.15,-108.97,63.43,111.63,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7796761,1.64,9.5,4.37,2.7,0.19,0.0,-0.2,12.0,4.45,2.7,0.19,-105.61,62.85,111.76,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7796848,0.62,4.13,1.71,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,1.71,-109.46,64.28,111.63,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7797247,0.74,4.93,1.97,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,1.97,-109.11,61.66,108.75,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7797248,0.89,5.95,2.2,2.7,0.15,0.0,-0.2,6.0,2.28,2.7,0.15,-108.09,60.67,108.75,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7797253,0.26,1.76,0.65,2.7,0.15,0.0,-0.2,6.0,0.73,2.7,0.15,-108.71,61.48,108.75,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7797255,0.26,1.76,0.8,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,0.8,-108.46,61.07,108.75,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7797393,0.74,4.93,1.97,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,1.97,-109.11,61.66,105.85,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7797394,0.89,5.95,2.2,2.7,0.15,0.0,-0.2,6.0,2.28,2.7,0.15,-108.09,60.67,105.85,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7797399,0.26,1.76,0.65,2.7,0.15,0.0,-0.2,6.0,0.73,2.7,0.15,-108.71,61.48,105.85,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7797401,0.26,1.76,0.8,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,0.8,-108.46,61.07,105.85,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7801371,1.16,7.74,3.15,2.65,0.15,0.0,-0.25,6.0,3.15,2.65,0.15,-108.44,61.0,88.43,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7801913,1.16,7.74,3.15,2.65,0.15,0.0,-0.25,6.0,3.15,2.65,0.15,-108.44,61.0,91.33,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7801917,1.16,7.74,3.15,2.65,0.15,0.0,-0.25,6.0,3.15,2.65,0.15,-108.44,61.0,94.23,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7801921,1.16,7.74,3.15,2.65,0.15,0.0,-0.25,6.0,3.15,2.65,0.15,-108.44,61.0,97.13,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7801925,1.16,7.74,3.15,2.65,0.15,0.0,-0.25,6.0,3.15,2.65,0.15,-108.44,61.0,100.03,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7801929,1.16,7.74,3.15,2.65,0.15,0.0,-0.25,6.0,3.15,2.65,0.15,-108.44,61.0,102.93,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7814434,0.18,1.21,0.6,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,0.6,-109.44,64.2,108.75,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7814495,0.18,1.21,0.6,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,0.6,-109.44,64.2,105.85,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818009,0.18,1.19,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-103.78,59.35,102.93,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818032,0.13,0.86,0.43,2.65,0.15,0.0,-0.25,6.0,0.5,2.65,0.15,-103.7,59.05,102.93,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818586,0.18,1.19,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-103.78,59.35,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818587,0.13,0.86,0.43,2.65,0.15,0.0,-0.25,6.0,0.5,2.65,0.15,-103.7,59.05,88.43,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818590,0.18,1.19,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-103.78,59.35,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818591,0.13,0.86,0.43,2.65,0.15,0.0,-0.25,6.0,0.5,2.65,0.15,-103.7,59.05,91.33,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818594,0.18,1.19,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-103.78,59.35,94.23,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818595,0.13,0.86,0.43,2.65,0.15,0.0,-0.25,6.0,0.5,2.65,0.15,-103.7,59.05,94.23,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818598,0.18,1.19,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-103.78,59.35,97.13,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818599,0.13,0.86,0.43,2.65,0.15,0.0,-0.25,6.0,0.5,2.65,0.15,-103.7,59.05,97.13,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818602,0.18,1.19,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.6,-103.78,59.35,100.03,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7818603,0.13,0.86,0.43,2.65,0.15,0.0,-0.25,6.0,0.5,2.65,0.15,-103.7,59.05,100.03,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7822264,0.26,5.15,1.98,2.7,0.05,0.0,-0.2,6.0,1.98,2.7,0.05,-126.91,57.15,102.95,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822381,0.26,5.27,2.13,2.7,0.05,0.0,-0.2,6.0,2.13,2.7,0.05,-104.51,57.15,102.95,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822774,0.26,5.15,1.98,2.7,0.05,0.0,-0.2,6.0,1.98,2.7,0.05,-126.91,57.15,88.45,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822775,0.26,5.27,2.13,2.7,0.05,0.0,-0.2,6.0,2.13,2.7,0.05,-104.51,57.15,88.45,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822779,0.26,5.15,1.98,2.7,0.05,0.0,-0.2,6.0,1.98,2.7,0.05,-126.91,57.15,91.35,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822780,0.26,5.27,2.13,2.7,0.05,0.0,-0.2,6.0,2.13,2.7,0.05,-104.51,57.15,91.35,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822784,0.26,5.15,1.98,2.7,0.05,0.0,-0.2,6.0,1.98,2.7,0.05,-126.91,57.15,94.25,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822785,0.26,5.27,2.13,2.7,0.05,0.0,-0.2,6.0,2.13,2.7,0.05,-104.51,57.15,94.25,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822789,0.26,5.15,1.98,2.7,0.05,0.0,-0.2,6.0,1.98,2.7,0.05,-126.91,57.15,97.15,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822790,0.26,5.27,2.13,2.7,0.05,0.0,-0.2,6.0,2.13,2.7,0.05,-104.51,57.15,97.15,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822794,0.26,5.15,1.98,2.7,0.05,0.0,-0.2,6.0,1.98,2.7,0.05,-126.91,57.15,100.05,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7822795,0.26,5.27,2.13,2.7,0.05,0.0,-0.2,6.0,2.13,2.7,0.05,-104.51,57.15,100.05,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
7829468,0.44,2.92,1.11,3.4,0.15,0.0,-0.3,6.0,1.11,3.4,0.15,-108.59,62.15,85.1,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
7864842,0.12,0.79,0.29,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,0.29,-106.76,61.22,102.95,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
